PC,PC_TYPE,FA,SS,SF,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,FIBER,LATEX,SLUMP,VOID,Category,TOTAL_BINDER,w/b,b/a,SCM%,CAGG%,FAGG%,GWP,7day,28day,56day
300,6,120,180,0,1200,1758,233,5,0,40,0,0,0,8,6.5,4,600,0.388333333,0.202839757,0.5,0.594320487,0.405679513,408.93417,20.5463848,42.1959312,48.8838484
300,6,120,180,0,1200,1800,233,10,0,40,0,0,0,5,6.5,6,600,0.388333333,0.2,0.5,0.6,0.4,409.0146,31.90080093,46.5793271,
300,6,120,180,0,1200,1830,232,4,0,45,0,0,0,8,6,4,600,0.386666667,0.198019802,0.5,0.603960396,0.396039604,409.07205,38.57551532,54.74012073,56.49924016
300,6,120,180,0,1200,1830,232,4,0,45,0,0,0,8,6,5,600,0.386666667,0.198019802,0.5,0.603960396,0.396039604,409.07205,31.29589795,45.07404662,50.58279779
300,6,120,180,0,1200,1830,232,4,0,45,0,0,0,8,6.5,4,600,0.386666667,0.198019802,0.5,0.603960396,0.396039604,409.07205,33.98743068,51.28663984,57.11963922
300,6,120,180,0,1200,1830,233,8,0,40,0,0,0,6.75,6.5,4,600,0.388333333,0.198019802,0.5,0.603960396,0.396039604,409.07205,33.74328376,48.66797675,55.53394018
300,6,120,180,0,1200,1830,233,8,0,40,0,0,0,8,6,4,600,0.388333333,0.198019802,0.5,0.603960396,0.396039604,409.07205,35.2592031,47.87070172,53.10845589
300,6,120,180,0,1200,1830,234,4,0,35,0,0,0,1,3.5,6,600,0.39,0.198019802,0.5,0.603960396,0.396039604,409.07205,35.41086056,53.85765166,
300,6,120,180,0,1200,1830,234,4,0,40,0,0,0,6,6.5,4,600,0.39,0.198019802,0.5,0.603960396,0.396039604,409.07205,38.9209202,60.16827227,66.0862746
300,6,120,180,0,1210,1873,229,5,0,30,0,0,0,8,6,4,600,0.381666667,0.194615634,0.5,0.607525138,0.392474862,409.190125,38.77935552,57.6746674,64.61387156
300,6,120,180,0,1210,1900,228,2.3,0,35,0,0,0,8,5.5,4,600,0.38,0.192926045,0.5,0.610932476,0.389067524,409.24183,38.27970752,53.69435636,59.39660449
300,6,120,180,0,1210,1900,228,5,0,30,0,0,0,8,6,4,600,0.38,0.192926045,0.5,0.610932476,0.389067524,409.24183,38.39519475,53.31732272,59.09455704
300,6,120,180,0,1210,1900,232,4,45,45,0,0,0,8,5.5,4,600,0.386666667,0.192926045,0.5,0.610932476,0.389067524,409.24183,38.14772211,52.86672143,59.86030632
300,6,120,180,0,1210,1900,232,4,45,45,0,0,0,8,6,4,600,0.386666667,0.192926045,0.5,0.610932476,0.389067524,409.24183,35.7665675,51.0384609,54.89090805
300,6,120,180,0,1210,1950,228,2.3,0,35,0,0,0,8,5.5,4,600,0.38,0.189873418,0.5,0.617088608,0.382911392,409.33758,32.27808412,44.93792422,48.88650023
300,6,120,180,0,1210,1973,228,2.3,0,35,0,0,0,8,5.5,4,600,0.38,0.188501414,0.5,0.619855482,0.380144518,409.381625,39.3346058,57.52815375,60.72272588
300,6,120,180,0,1238,1740,242,2.5,0,42,0,0,0,24.25,6.5,4,600,0.403333333,0.201477502,0.5,0.584284755,0.415715245,409.035474,,54.34495417,
300,6,120,180,0,1255,1860,235,0,0,36,0,0,0,7,7.4,4,600,0.391666667,0.192616372,0.5,0.597110754,0.402889246,409.326015,23.7524482,38.4727608,43.25312773
300,6,120,180,0,1255,1860,235,1.8,0,36,0,0,0,7,6,6,600,0.391666667,0.192616372,0.5,0.597110754,0.402889246,409.326015,39.11627173,58.40627804,
300,6,120,180,0,1255,1860,235,1.8,0,36,0,0,0,7,7.4,4,600,0.391666667,0.192616372,0.5,0.597110754,0.402889246,409.326015,30.58975187,45.57691721,48.03185306
300,6,150,150,0,1231,1720,242,1.2,0,36,0,0,0,7,6,5,600,0.403333333,0.203320908,0.5,0.58285327,0.41714673,410.892163,41.8684301,60.23721987,
300,6,150,150,0,1231,1720,242,1.2,0,36,0,0,0,7,7.8,5,600,0.403333333,0.203320908,0.5,0.58285327,0.41714673,410.892163,34.78141237,53.27351227,61.1565212
300,6,150,150,0,1231,1720,242,1.2,0,36,0,0,0,7,7.8,6,600,0.403333333,0.203320908,0.5,0.58285327,0.41714673,410.892163,38.55590349,53.86941652,57.1920342
300,6,150,150,0,1406,1750,259,0,0,42.5,0,0,0,8,2,5,600,0.431666667,0.190114068,0.5,0.554499366,0.445500634,411.574888,41.37485522,59.41171477,
300,11,0,450,0,1038,1750,279,7,0,30,0,0,0,6.5,7,5,750,0.372,0.269010043,0.6,0.6276901,0.3723099,440.260024,34.91046813,,56.56001453
300,11,0,450,0,1112,1700,250,2.8,0,50,0,0,0,19,7,6,750,0.333333333,0.266714083,0.6,0.60455192,0.39544808,440.428676,56.23497585,80.02518107,
300,11,0,450,0,1112,1700,280,2.5,0,50,0,0,0,24,6,5,750,0.373333333,0.266714083,0.6,0.60455192,0.39544808,440.428676,58.5537493,78.58111189,
300,11,0,450,0,1121,1700,283,5,0,75,0,0,0,24,6,5,750,0.377333333,0.265863169,0.6,0.602623183,0.397376817,440.460833,53.53493858,65.65152168,
300,11,0,450,0,1121,1700,283,5,0,75,0,0,0,24,6,6,750,0.377333333,0.265863169,0.6,0.602623183,0.397376817,440.460833,53.78069499,73.12937641,
300,11,0,450,0,1240,1700,284,8,25,75,0,0,0,24,6,6,750,0.378666667,0.255102041,0.6,0.578231293,0.421768707,440.88602,53.26648983,73.4467443,
300,11,100,450,0,1260,1380,340,0,0,40,0,0,0,25,1,6,850,0.4,0.321969697,0.647058824,0.522727273,0.477272727,473.14468,51.27821051,,88.7010874
300,11,100,450,0,1260,1400,340,0,0,40,0,0,0,25,1,6,850,0.4,0.319548872,0.647058824,0.526315789,0.473684211,473.18298,43.48100839,73.06247271,81.90086918
300,11,120,180,0,1180,1830,239,7,0,38,0,0,0,4.75,6,6,600,0.398333333,0.199335548,0.5,0.607973422,0.392026578,409.00059,45.9535754,61.1565212,
300,11,120,180,0,1180,1940,238,9,0,37,0,0,0,5.75,6,6,600,0.396666667,0.192307692,0.5,0.621794872,0.378205128,409.21124,31.0953676,42.17294867,
300,11,120,180,0,1200,1830,220,12,0,37,0,0,0,7,6,4,600,0.366666667,0.198019802,0.5,0.603960396,0.396039604,409.07205,34.42365629,51.78460786,52.49815417
300,11,120,180,0,1200,1830,232,4,0,45,0,0,0,8,6,4,600,0.386666667,0.198019802,0.5,0.603960396,0.396039604,409.07205,30.43671492,45.7752223,50.09367438
300,11,120,180,0,1200,1830,232,4,0,45,0,0,0,8,6,5,600,0.386666667,0.198019802,0.5,0.603960396,0.396039604,409.07205,44.17242907,57.03345472,57.398877
300,11,120,180,0,1200,1830,232,4,0,45,0,0,0,8,6,6,600,0.386666667,0.198019802,0.5,0.603960396,0.396039604,409.07205,35.93204174,55.32661858,61.2599426
300,11,120,180,0,1200,1830,232,4,45,45,0,0,0,8,6,4,600,0.386666667,0.198019802,0.5,0.603960396,0.396039604,409.07205,33.2499801,47.50817962,50.5684239
300,11,120,180,0,1200,1830,233,4,0,36,0,0,0,5.75,0,4,600,0.388333333,0.198019802,0.5,0.603960396,0.396039604,409.07205,38.20846167,62.06816169,
300,11,120,180,0,1200,1830,233,8,0,40,0,0,0,6.75,6,4,600,0.388333333,0.198019802,0.5,0.603960396,0.396039604,409.07205,36.53566156,56.87629797,62.72261669
300,11,120,180,0,1200,1830,233,8,0,40,0,0,0,8,6,4,600,0.388333333,0.198019802,0.5,0.603960396,0.396039604,409.07205,33.74960828,51.77740904,59.8075872
300,11,120,180,0,1210,1830,228,6,0,33,0,0,0,8,6,4,600,0.38,0.197368421,0.5,0.601973684,0.398026316,409.10778,34.61935604,52.59388592,58.01448057
300,11,120,180,0,1210,1873,228,2.3,0,35,0,0,0,8,5.5,4,600,0.38,0.194615634,0.5,0.607525138,0.392474862,409.190125,39.80175053,58.10445355,63.42591478
300,11,120,180,0,1210,1873,228,5,0,30,0,0,0,8,6,4,600,0.38,0.194615634,0.5,0.607525138,0.392474862,409.190125,39.7138176,59.90469134,66.09704766
300,11,120,180,0,1210,1873,228,5,0,40,0,0,0,8,6,4,600,0.38,0.194615634,0.5,0.607525138,0.392474862,409.190125,37.1972302,56.39051835,60.13092565
300,11,120,180,0,1210,1900,220,7,0,40,0,0,0,6.75,6,4,600,0.366666667,0.192926045,0.5,0.610932476,0.389067524,409.24183,47.3670012,65.4312724,67.9823336
300,11,120,180,0,1210,1900,228,2.3,0,35,0,0,0,8,5.5,4,600,0.38,0.192926045,0.5,0.610932476,0.389067524,409.24183,40.34034144,55.98245348,61.02012486
300,11,120,180,0,1210,1900,228,6,0,33,0,0,0,8,6,4,600,0.38,0.192926045,0.5,0.610932476,0.389067524,409.24183,34.46395034,53.3309686,60.93818713
300,11,120,180,0,1210,1900,232,4,45,45,0,0,0,8,6,4,600,0.386666667,0.192926045,0.5,0.610932476,0.389067524,409.24183,39.0932892,60.99564347,67.47671787
300,11,120,180,0,1210,1950,228,2.3,0,35,0,0,0,8,5.5,4,600,0.38,0.189873418,0.5,0.617088608,0.382911392,409.33758,38.147941,51.175997,56.30569844
300,11,120,180,0,1238,1740,242,2.5,0,4.2,0,0,0,24.25,6.4,4,600,0.403333333,0.201477502,0.5,0.584284755,0.415715245,409.035474,,56.05022016,
300,11,120,180,0,1238,1740,242,2.5,0,42,0,0,0,24.25,6.4,4,600,0.403333333,0.201477502,0.5,0.584284755,0.415715245,409.035474,,59.03446729,
300,11,120,180,0,1238,1740,242,2.5,0,42,0,0,0,24.25,6.4,5,600,0.403333333,0.201477502,0.5,0.584284755,0.415715245,409.035474,,57.38011392,
300,11,120,180,0,1238,1740,242,2.5,0,42,0,0,0,24.25,6.4,6,600,0.403333333,0.201477502,0.5,0.584284755,0.415715245,409.035474,,57.48049446,
300,11,120,180,0,1250,1750,239,5,45,39,0,0,0,5,4.7,4,600,0.398333333,0.2,0.5,0.583333333,0.416666667,409.0975,34.17732532,51.9175428,62.25106435
300,11,120,180,0,1255,1860,234,1.8,0,36,0,0,0,7,0,5,600,0.39,0.192616372,0.5,0.597110754,0.402889246,409.326015,33.1293218,52.37719347,61.7425758
300,11,120,180,0,1255,1860,235,0,0,36,0,0,0,7,7.4,5,600,0.391666667,0.192616372,0.5,0.597110754,0.402889246,409.326015,30.9229986,40.8169792,45.0227828
300,11,120,180,0,1255,1860,235,0,0,36,0,0,0,7,7.4,6,600,0.391666667,0.192616372,0.5,0.597110754,0.402889246,409.326015,27.923778,38.1280228,
300,11,150,150,0,1231,1720,242,1.2,0,36,0,0,0,7,6,4,600,0.403333333,0.203320908,0.5,0.58285327,0.41714673,410.892163,37.27192343,59.41367909,
300,11,150,150,0,1231,1720,242,1.2,0,36,0,0,0,7,6,6,600,0.403333333,0.203320908,0.5,0.58285327,0.41714673,410.892163,35.96306816,52.17494717,
300,11,150,150,0,1231,1720,242,1.2,0,36,0,0,0,7,6.5,5,600,0.403333333,0.203320908,0.5,0.58285327,0.41714673,410.892163,39.5069748,55.847556,63.77653
300,11,150,150,0,1231,1720,242,1.2,0,36,0,0,0,7,7.8,6,600,0.403333333,0.203320908,0.5,0.58285327,0.41714673,410.892163,39.17701129,54.5539677,
300,11,180,0,0,1210,1873,229,4,0,40,0,0,0,4,3,4,480,0.477083333,0.155692507,0.375,0.607525138,0.392474862,381.350125,40.42627613,63.1904754,69.6715498
300,11,180,420,0,1460,1515,242,0,31.5,54,0,0,0,9,2,5,900,0.268888889,0.302521008,0.666666667,0.509243697,0.490756303,492.437805,66.3183508,95.62835127,105.0702745
303,6,182,121,0,1174,1835,242,1,0,39,0,0,0,7.5,4.8,4,606,0.399339934,0.201395813,0.5,0.609837155,0.390162845,416.892727,41.05111376,57.87928608,63.52460608
303,11,182,121,0,1174,1835,242,1,0,39,0,0,0,7.5,4.8,4,606,0.399339934,0.201395813,0.5,0.609837155,0.390162845,416.892727,33.26338658,47.72093221,55.54878307
310,6,0,310,0,1260,1840,250,1.6,0,31.3,0,0,0,8.75,4.3,4,620,0.403225806,0.2,0.5,0.593548387,0.406451613,414.74558,40.94338313,60.99564347,
310,6,0,310,0,1378,1825,238,4,0,34.1,0,0,0,8.5,5.6,6,620,0.383870968,0.19356853,0.5,0.569778333,0.430221667,415.138469,33.22584844,49.81693925,
310,6,110,200,0,1121,1720,246,1.2,0,40.3,0,0,0,7,7.8,4,620,0.396774194,0.218233017,0.5,0.605420627,0.394579373,421.059133,37.96944332,51.40618143,61.2599426
310,6,110,200,0,1121,1720,246,1.2,0,40.3,0,0,0,8.25,7.8,4,620,0.396774194,0.218233017,0.5,0.605420627,0.394579373,421.059133,46.06848807,63.21345793,
310,6,110,200,0,1211,1720,246,1.2,0,40.3,0,0,0,7,6,4,620,0.396774194,0.2115319,0.5,0.586830433,0.413169567,421.380703,37.29634238,54.77503778,55.3649228
310,6,110,200,0,1211,1720,246,1.2,0,40.3,0,0,0,7,6,6,620,0.396774194,0.2115319,0.5,0.586830433,0.413169567,421.380703,45.47668783,69.19657744,
310,6,110,200,0,1211,1720,246,1.2,0,40.3,0,0,0,8.25,6.5,4,620,0.396774194,0.2115319,0.5,0.586830433,0.413169567,421.380703,41.59076903,58.2261474,69.5681284
310,6,110,200,0,1211,1720,246,1.2,0,40.3,0,0,0,8.25,7.8,4,620,0.396774194,0.2115319,0.5,0.586830433,0.413169567,421.380703,41.35366524,58.74221463,66.62459625
310,6,110,200,0,1252,1720,213,2.5,0,31,512,0,0,8,5.5,4,620,0.343548387,0.208613728,0.5,0.578734859,0.421265141,421.527196,45.66342092,63.26708384,68.66491484
310,6,200,110,0,1211,1720,246,1.2,0,40.3,0,0,0,6,6,4,620,0.396774194,0.2115319,0.5,0.586830433,0.413169567,427.140703,43.8161998,57.68615867,
310,11,110,200,0,1211,1720,246,1.2,0,40.3,0,0,0,7,6,4,620,0.396774194,0.2115319,0.5,0.586830433,0.413169567,421.380703,44.6780448,,
310,11,110,200,0,1211,1720,246,1.2,0,40.3,0,0,0,8.25,6.5,4,620,0.396774194,0.2115319,0.5,0.586830433,0.413169567,421.380703,46.85851265,65.60938703,
310,11,110,200,0,1211,1720,246,1.2,0,40.3,0,0,0,8.25,6.5,6,620,0.396774194,0.2115319,0.5,0.586830433,0.413169567,421.380703,49.18836697,69.49535038,72.61331407
310,11,110,200,0,1211,1720,260,1.2,0,40.3,0,0,0,7,6.5,4,620,0.419354839,0.2115319,0.5,0.586830433,0.413169567,421.380703,44.13508245,61.54722427,
315,6,150,210,0,1550,1650,280,0,0,28,0,0,0,0,2,5,675,0.414814815,0.2109375,0.533333333,0.515625,0.484375,443.4579,41.29405211,,66.63158744
315,11,150,210,0,1550,1650,280,0,0,28,0,0,0,0,2,5,675,0.414814815,0.2109375,0.533333333,0.515625,0.484375,443.4579,28.1409454,38.29177335,48.98002208
315,11,150,210,0,1550,1650,280,0,0,28,0,0,0,8,3,5,675,0.414814815,0.2109375,0.533333333,0.515625,0.484375,443.4579,28.94738468,,51.32765778
320,2,0,465,15,1375,1500,280,0,0,80,0,0,0,6,5,6,785,0.356687898,0.273043478,0.592356688,0.52173913,0.47826087,465.905375,48.40527094,67.28902718,74.56806061
320,2,0,465,15,1450,1460,283,0,0,115,0,0,0,6,4,6,785,0.360509554,0.26975945,0.592356688,0.501718213,0.498281787,466.09675,58.73148343,73.80990466,79.09085269
320,2,0,480,0,1375,1500,280,0,0,90,0,0,0,4,3,6,800,0.35,0.27826087,0.6,0.52173913,0.47826087,469.865375,51.6245155,64.11437324,69.15807162
320,6,110,210,0,1257,1700,255,2.6,0,41.6,0,0,0,8,7.5,4,640,0.3984375,0.216435577,0.5,0.574907,0.425093,434.626761,38.94409111,55.1130065,
320,6,115,350,0,1225,1824,275,0,0,78.5,0,0,0,8,0,4,785,0.350318471,0.257461463,0.592356688,0.598228928,0.401771072,473.349885,56.09043959,72.02467203,78.35983134
320,6,128,192,0,1230,1850,237,1.9,0,38.4,0,0,0,6.5,7.4,4,640,0.3703125,0.207792208,0.5,0.600649351,0.399350649,435.96954,35.55780949,54.2325107,61.5012592
320,6,200,280,0,1340,1650,263,0,24,72,0,0,0,8,0,6,800,0.32875,0.267558528,0.6,0.551839465,0.448160535,482.82757,37.00023706,,64.37662948
320,11,0,320,0,1280,1700,255,1.9,0,41.6,0,0,0,8.25,8.2,4,640,0.3984375,0.214765101,0.5,0.570469799,0.429530201,427.66894,48.53049195,67.71072184,
320,11,110,210,0,1257,1700,255,2.6,0,41.6,0,0,0,7,7.5,4,640,0.3984375,0.216435577,0.5,0.574907,0.425093,434.626761,45.82429865,66.30460867,
320,11,110,210,0,1257,1700,255,2.6,0,41.6,0,0,0,7,7.5,6,640,0.3984375,0.216435577,0.5,0.574907,0.425093,434.626761,38.76866092,59.71436723,64.23618067
324,11,0,216,0,1320,1700,267,2.2,21.6,37.8,0,0,0,7,5.4,6,540,0.494444444,0.178807947,0.4,0.562913907,0.437086093,404.54786,31.2504997,44.81594,50.84502458
325,2,0,0,0,1330,1750,315,3,0,0,0,0,0,4,7.5,6,325,0.969230769,0.105519481,0,0.568181818,0.431818182,348.70334,,7.928974,9.5147688
325,3,0,350,25,1234,1800,237,7,0,6,0,0,0,7.75,6.2,4,675,0.351111111,0.222478576,0.518518519,0.593276203,0.406723797,440.856082,,70.67659366,
325,6,0,325,0,1154,1870,260,4.6,0,50,0,0,0,6,6,5,650,0.4,0.21494709,0.5,0.618386243,0.381613757,434.104292,37.38568697,54.37296701,
325,6,130,195,0,1062,1970,208,2.6,0,33,0,0,0,6.75,4.5,4,650,0.32,0.214379947,0.5,0.649736148,0.350263852,442.287076,35.11313229,50.52709953,58.04749516
325,6,130,195,0,1150,1900,234,3,0,39,0,0,0,8,6,4,650,0.36,0.213114754,0.5,0.62295082,0.37704918,442.46745,39.3690796,51.07868033,55.85904727
325,6,130,195,0,1155,1830,225,9,0,50,0,0,0,6,6,6,650,0.346153846,0.217755444,0.5,0.613065327,0.386934673,442.351265,39.4035534,59.59370893,
325,6,130,195,0,1155,1830,232,8.5,0,50,0,0,0,0,6,6,650,0.356923077,0.217755444,0.5,0.613065327,0.386934673,442.351265,33.15172977,54.3996564,61.65854591
325,6,130,195,0,1155,1830,232,8.5,0,50,0,0,0,8,6,4,650,0.356923077,0.217755444,0.5,0.613065327,0.386934673,442.351265,37.41347495,55.28448393,58.83528533
325,6,130,195,0,1179,1850,250,0.3,32.5,0,0,0,0,6.5,6.8,4,650,0.384615385,0.214592275,0.5,0.610762628,0.389237372,442.475317,31.38456448,,
325,6,130,195,0,1300,1750,234,3,0,42,0,0,0,8.25,2,6,650,0.36,0.213114754,0.5,0.573770492,0.426229508,442.71615,46.2638396,73.03849093,78.1176308
325,6,130,195,0,1300,1750,234,3,0,42,0,0,0,9,4.5,4,650,0.36,0.213114754,0.5,0.573770492,0.426229508,442.71615,45.13769547,71.59059133,
325,11,130,195,0,1150,1750,234,3,0,39,0,0,0,8,6,6,650,0.36,0.224137931,0.5,0.603448276,0.396551724,442.1802,32.0778709,48.18288113,
325,11,130,195,0,1150,1900,234,3,0,39,0,0,0,8,6,4,650,0.36,0.213114754,0.5,0.62295082,0.37704918,442.46745,38.27660488,50.62115555,55.21697274
325,11,130,195,0,1155,1830,232,8.5,0,50,0,0,0,8,6,4,650,0.356923077,0.217755444,0.5,0.613065327,0.386934673,442.351265,38.06505066,49.33861304,52.97091438
325,11,130,195,0,1155,1830,232,8.5,0,50,0,0,0,8,6,5,650,0.356923077,0.217755444,0.5,0.613065327,0.386934673,442.351265,32.8880052,57.82405387,62.6044208
325,11,130,195,0,1270,1830,233,9,0,50,0,0,0,6,6,6,650,0.358461538,0.209677419,0.5,0.590322581,0.409677419,442.76216,30.854051,47.7806868,
325,11,130,195,0,1300,1750,234,3,0,42,0,0,0,9,4.5,4,650,0.36,0.213114754,0.5,0.573770492,0.426229508,442.71615,40.7825054,61.3806009,67.9823336
329,7,0,329,0,1390,1700,263,6,0,79,0,0,0,3,5.5,1,658,0.399696049,0.212944984,0.5,0.550161812,0.449838188,439.86997,32.20103639,43.56210267,
330,6,0,220,0,1200,2070,220,1.9,0,27.5,128,0,0,7.5,5,6,550,0.4,0.168195719,0.4,0.633027523,0.366972477,412.17165,32.40996851,42.43494955,44.65924091
330,6,0,220,0,1380,1700,275,2.5,0,14,0,0,0,8,6,6,550,0.5,0.178571429,0.4,0.551948052,0.448051948,412.10624,15.0305768,23.39621893,
330,11,0,220,0,1120,2210,220,2.2,15,27.5,0,0,0,7,6,4,550,0.4,0.165165165,0.4,0.663663664,0.336336336,412.15391,41.50153037,50.33415315,54.99615761
330,11,0,220,0,1200,2070,220,1.9,27.5,0,0,0,0,6,6,4,550,0.4,0.168195719,0.4,0.633027523,0.366972477,412.17165,30.88341757,46.33110555,49.6767458
330,11,0,220,0,1200,2070,220,2.2,15,27.5,0,0,0,7,6,4,550,0.4,0.168195719,0.4,0.633027523,0.366972477,412.17165,44.93413589,55.5545287,58.28197297
330,11,0,220,0,1200,2119,220,5.5,0,19.2,0,0,0,3,5.5,6,550,0.4,0.165712564,0.4,0.638445315,0.361554685,412.265485,55.18106253,63.8799514,
336,6,0,224,0,1496,1710,238,0,0,40,0,0,0,8,6.5,6,560,0.425,0.174672489,0.4,0.533374922,0.466625078,419.883858,28.7511492,39.33230755,
336,6,112,112,0,1270,1725,246,1.4,0,21.3,0,0,0,7.5,6,6,560,0.439285714,0.186978297,0.4,0.575959933,0.424040067,426.273085,46.7809466,63.86846013,
336,6,112,112,0,1270,1725,254,1.5,0,21.3,0,0,0,8.5,4,6,560,0.453571429,0.186978297,0.4,0.575959933,0.424040067,426.273085,33.7498502,45.89611907,
336,6,112,112,0,1270,1725,259,1.4,0,21.3,0,0,0,8.5,4,6,560,0.4625,0.186978297,0.4,0.575959933,0.424040067,426.273085,35.77690964,50.84425849,
336,11,0,224,0,1350,1710,258,4,0,5.6,0,0,0,3,6,6,560,0.460714286,0.183006536,0.4,0.558823529,0.441176471,419.3622,24.7177146,37.63772876,
338,1,0,225,0,1397,1710,185,5.5,0,5,0,0,0,6,5,6,563,0.328596803,0.181203734,0.39964476,0.550370132,0.449629868,421.890131,,35.07462909,
338,1,0,226,0,1293,1710,266,7.1,16.9,0,0,0,0,3,5.5,1,564,0.471631206,0.187812188,0.40070922,0.569430569,0.430569431,421.782539,23.8041589,40.67793487,
338,1,0,226,0,1304,1710,266,7.1,16.9,0,0,0,0,3,5.5,6,564,0.471631206,0.187126742,0.40070922,0.567352356,0.432647644,421.821842,,32.17554667,
338,1,0,226,0,1325,1710,267,7.1,16.9,0,0,0,0,3,6,6,564,0.473404255,0.18583196,0.40070922,0.563426689,0.436573311,421.896875,21.52150086,37.30192394,
338,2,0,226,0,1325,1710,267,7.1,16.9,0,0,0,0,3,6,6,564,0.473404255,0.18583196,0.40070922,0.563426689,0.436573311,421.896875,31.48836892,43.51075421,78.2210522
338,2,0,226,0,1325,1750,266,7.1,16.9,0,0,0,0,3,6,6,564,0.471631206,0.183414634,0.40070922,0.569105691,0.430894309,421.973475,,41.4375076,
338,6,0,226,0,1324,1710,267,5.6,0,5.6,0,0,0,3,6,6,564,0.473404255,0.18589321,0.40070922,0.563612393,0.436387607,421.893302,23.0284984,31.0953676,
338,6,0,226,0,1325,1710,266,5,0,5.6,0,0,0,5,6,6,564,0.471631206,0.18583196,0.40070922,0.563426689,0.436573311,421.896875,20.4429634,44.10348147,
338,11,0,226,0,1324,1710,266,5.6,0,5.6,0,0,0,4,6,6,564,0.471631206,0.18589321,0.40070922,0.563612393,0.436387607,421.893302,27.3721972,40.44925867,
338,11,0,226,0,1327,1710,258,4,0,4.5,0,0,0,4,6,6,564,0.457446809,0.185709582,0.40070922,0.563055647,0.436944353,421.904021,37.1110457,48.8149008,
339,1,0,226,0,1330,1800,260,5.6,0,22.6,0,0,0,7,6,6,565,0.460176991,0.180511182,0.4,0.575079872,0.424920128,423.13509,30.0956274,36.93293107,
340,2,0,220,0,1200,2000,210,11,0,55,192,0,0,6,6,4,560,0.375,0.175,0.392857143,0.625,0.375,422.5176,35.99691516,53.29022684,
340,6,0,225,0,1325,1800,212,0.7,30,3,0,0,0,9,6.4,6,565,0.375221239,0.1808,0.398230088,0.576,0.424,423.901225,24.9245574,38.10504027,
340,6,0,225,0,1325,1800,255,5.6,0,16.9,0,0,0,3,6,6,565,0.451327434,0.1808,0.398230088,0.576,0.424,423.901225,23.1663936,40.17346827,40.679084
340,6,0,225,0,1325,1800,255,5.6,22.6,0,0,0,0,5,7.5,6,565,0.451327434,0.1808,0.398230088,0.576,0.424,423.901225,31.72768967,41.0413613,
340,6,0,225,0,1325,1800,255,5.6,22.6,0,24,0,0,6,0,6,565,0.451327434,0.1808,0.398230088,0.576,0.424,423.901225,43.2129083,57.1575604,
340,6,0,226,0,1325,1800,255,5.6,22.6,0,0,0,0,7,6,6,566,0.450530035,0.18112,0.399293286,0.576,0.424,424.165225,32.12692977,49.59453905,
340,6,0,240,0,1461,1850,300,6,0,30,0,0,0,3.5,6,6,580,0.517241379,0.175173664,0.413793103,0.558743582,0.441256418,428.442903,24.821136,40.334346,
341,11,0,0,0,2055,0,292,0,0,0,0,0,0,0,30,6,341,0.856304985,0.16593674,0,0,1,364.710515,29.4061514,56.0543988,
342,2,0,228,0,1138,2118,229,5.7,22.8,22.8,0,0,0,4,5.5,1,570,0.401754386,0.175061425,0.4,0.6504914,0.3495086,426.730044,30.75313679,47.91283637,61.0875736
342,6,0,228,0,1123,2118,229,5.7,0,22.8,0,0,0,4,4.5,1,570,0.401754386,0.175871645,0.4,0.653502006,0.346497994,426.676449,28.5098326,47.746213,
342,11,0,228,0,1026,2180,225,3.4,0,22.8,0,0,0,5,5.5,6,570,0.394736842,0.177791641,0.4,0.679975047,0.320024953,426.448598,39.8517128,51.51890031,56.86108572
342,11,0,228,0,1138,2118,229,5.7,0,22.8,0,0,0,4,4.5,1,570,0.401754386,0.175061425,0.4,0.6504914,0.3495086,426.730044,,7.239498,
345,6,0,230,0,1325,1650,270,2,0,14,0,0,0,8,6,6,575,0.469565217,0.193277311,0.4,0.554621849,0.445378151,430.173975,21.718494,43.13821507,
345,6,0,230,0,1325,1650,270,2,0,26,0,0,0,8,6,6,575,0.469565217,0.193277311,0.4,0.554621849,0.445378151,430.173975,26.15750272,38.50458277,48.94130473
345,6,120,310,0,1310,1700,260,0,0,81,0,0,0,8,0,6,775,0.335483871,0.257475083,0.55483871,0.564784053,0.435215947,490.69613,38.41366286,46.7292359,62.81202968
345,11,115,115,0,1380,1735,251,11.5,0,28.8,0,0,0,5.25,3.5,5,575,0.436521739,0.18459069,0.4,0.556982343,0.443017657,437.893265,41.5754028,50.63052093,
348,1,0,232,0,1279,1710,261,7.3,17.4,0,0,0,0,3,5.5,1,580,0.45,0.194044831,0.4,0.572097692,0.427902308,433.796517,20.58303589,32.21950076,32.47776698
348,1,0,232,0,1279,1710,266,7.3,17.4,0,0,0,0,4,5.5,1,580,0.45862069,0.194044831,0.4,0.572097692,0.427902308,433.796517,25.9179774,38.11805674,
348,1,0,232,0,1279,1710,267,7.3,17,0,0,0,0,4,5.5,1,580,0.460344828,0.194044831,0.4,0.572097692,0.427902308,433.796517,35.84518458,48.8368187,
348,1,0,232,0,1279,1760,266,7.3,17.4,0,0,0,0,3,5.5,1,580,0.45862069,0.190852254,0.4,0.579137874,0.420862126,433.892267,22.48381236,32.53120137,
348,1,0,232,0,1290,1710,263,7.3,17.4,0,0,0,0,3,5.5,1,580,0.453448276,0.193333333,0.4,0.57,0.43,433.83582,24.74529364,37.19214121,
